dataset,ID,predicted_class,class_1_prob,class_2_prob
test,607.0,2,0.498497873544693,0.5015020966529846
test,610.0,2,0.4937301278114319,0.5062699317932129
test,622.0,2,0.4945240616798401,0.5054759383201599
test,623.0,2,0.4982982277870178,0.5017017126083374
test,625.0,1,0.5000266432762146,0.49997344613075256
test,626.0,1,0.5015420913696289,0.4984578490257263
test,635.0,1,0.5130900144577026,0.48691001534461975
test,639.0,2,0.4937301278114319,0.5062699317932129
test,641.0,2,0.49330028891563416,0.5066996812820435
test,648.0,2,0.489610493183136,0.510389506816864
test,649.0,2,0.49612903594970703,0.5038710236549377
test,655.0,2,0.489610493183136,0.510389506816864
test,657.0,2,0.4897080957889557,0.5102919340133667
test,665.0,2,0.48969992995262146,0.5103000402450562
test,671.0,2,0.48285290598869324,0.5171470642089844
test,672.0,2,0.48285290598869324,0.5171470642089844
test,676.0,1,0.5088405013084412,0.49115946888923645
test,680.0,2,0.48047834634780884,0.5195216536521912
test,683.0,2,0.49923214316368103,0.5007678866386414
test,687.0,2,0.4779883027076721,0.5220116972923279
test,693.0,1,0.5065155029296875,0.4934844970703125
test,719.0,2,0.48285290598869324,0.5171470642089844
test,721.0,2,0.48285290598869324,0.5171470642089844
test,723.0,2,0.48285290598869324,0.5171470642089844
test,727.0,2,0.48285290598869324,0.5171470642089844
test,728.0,2,0.48285290598869324,0.5171470642089844
test,732.0,1,0.5088405013084412,0.49115946888923645
test,736.0,1,0.5088405013084412,0.49115946888923645
test,748.0,2,0.4960082173347473,0.5039917826652527
test,757.0,2,0.4779883027076721,0.5220116972923279
test,758.0,1,0.507992148399353,0.49200788140296936
test,759.0,1,0.5002367496490479,0.4997633099555969
test,761.0,1,0.5070736408233643,0.49292638897895813
test,765.0,1,0.5152100324630737,0.48478996753692627
test,769.0,1,0.5152100324630737,0.48478996753692627
test,785.0,2,0.49885886907577515,0.5011411309242249
test,794.0,1,0.5077419877052307,0.4922579824924469
test,801.0,2,0.48285290598869324,0.5171470642089844
test,806.0,1,0.5023897886276245,0.4976101517677307
test,808.0,2,0.48047834634780884,0.5195216536521912
test,812.0,2,0.4779883027076721,0.5220116972923279
test,816.0,1,0.5070736408233643,0.49292638897895813
test,821.0,1,0.5152100324630737,0.48478996753692627
test,825.0,1,0.5152100324630737,0.48478996753692627
test,831.0,2,0.4823242425918579,0.5176758170127869
test,837.0,1,0.5065155029296875,0.4934844970703125
test,838.0,1,0.5088405013084412,0.49115946888923645
test,842.0,2,0.4779883027076721,0.5220116972923279
test,852.0,2,0.4681742489337921,0.5318257808685303
test,855.0,2,0.4681742489337921,0.5318257808685303
test,857.0,2,0.4681742489337921,0.5318257808685303
test,858.0,2,0.4681742489337921,0.5318257808685303
test,864.0,2,0.48285290598869324,0.5171470642089844
test,880.0,1,0.5088405013084412,0.49115946888923645
test,890.0,2,0.48285290598869324,0.5171470642089844
test,893.0,2,0.48285290598869324,0.5171470642089844
test,894.0,2,0.4999382793903351,0.5000617504119873
test,897.0,2,0.4779883027076721,0.5220116972923279
test,907.0,1,0.5152100324630737,0.48478996753692627
test,909.0,1,0.5152100324630737,0.48478996753692627
test,912.0,1,0.5152100324630737,0.48478996753692627
test,915.0,2,0.49885886907577515,0.5011411309242249
test,916.0,2,0.49885886907577515,0.5011411309242249
test,922.0,1,0.5152100324630737,0.48478996753692627
test,923.0,1,0.5152100324630737,0.48478996753692627
test,928.0,2,0.48285290598869324,0.5171470642089844
test,931.0,2,0.4779883027076721,0.5220116972923279
test,935.0,1,0.5070736408233643,0.49292638897895813
test,937.0,1,0.5088405013084412,0.49115946888923645
test,941.0,1,0.5010780096054077,0.4989219009876251
test,953.0,2,0.49929094314575195,0.500709056854248
test,955.0,1,0.501102089881897,0.49889785051345825
test,961.0,2,0.4830806851387024,0.5169193744659424
test,975.0,2,0.48959341645240784,0.5104066133499146
test,976.0,2,0.4754548966884613,0.5245450735092163
test,982.0,2,0.48418572545051575,0.5158142447471619
test,983.0,2,0.49594342708587646,0.5040565133094788
test,984.0,2,0.49594342708587646,0.5040565133094788
test,996.0,2,0.4965835511684418,0.5034164786338806
test,1001.0,1,0.5003963112831116,0.4996037185192108
test,1002.0,1,0.5003963112831116,0.4996037185192108
test,1003.0,2,0.4993938207626343,0.5006061792373657
test,1007.0,2,0.48407745361328125,0.5159226059913635
test,1011.0,2,0.4852442443370819,0.5147557258605957
test,1014.0,2,0.49895140528678894,0.5010486245155334
test,1023.0,2,0.4830806851387024,0.5169193744659424
test,1028.0,2,0.4830806851387024,0.5169193744659424
test,1037.0,1,0.5028626322746277,0.4971374273300171
test,1041.0,2,0.4830806851387024,0.5169193744659424
test,1052.0,1,0.5034270882606506,0.49657294154167175
test,1055.0,2,0.49400994181632996,0.5059900283813477
test,1059.0,1,0.5003937482833862,0.49960628151893616
test,1060.0,2,0.4830806851387024,0.5169193744659424
test,1084.0,1,0.5003963112831116,0.4996037185192108
test,1085.0,1,0.5072989463806152,0.49270108342170715
test,1088.0,1,0.5072989463806152,0.49270108342170715
test,1097.0,1,0.5026270151138306,0.49737292528152466
test,1106.0,2,0.49012866616249084,0.5098713636398315
test,1114.0,1,0.5058730244636536,0.49412697553634644
test,1117.0,2,0.49908867478370667,0.5009113550186157
test,1125.0,2,0.49073895812034607,0.5092610120773315
test,1126.0,2,0.4789360463619232,0.5210639834403992
test,1129.0,2,0.4983101487159729,0.5016899108886719
test,1141.0,2,0.49981191754341125,0.5001879930496216
test,1144.0,2,0.49411991238594055,0.5058801174163818
test,1145.0,2,0.4988248944282532,0.5011751055717468
test,1157.0,2,0.4990772008895874,0.5009227991104126
test,1158.0,2,0.4994237720966339,0.5005762577056885
test,1161.0,1,0.5107534527778625,0.4892464876174927
test,1170.0,1,0.5015257596969604,0.49847427010536194
test,1178.0,2,0.49793028831481934,0.5020697116851807
test,1184.0,1,0.5003219246864319,0.4996780753135681
test,1188.0,2,0.4789360463619232,0.5210639834403992
test,1190.0,2,0.4869364798069,0.5130634903907776
