dataset,ID,predicted_class,class_1_prob,class_2_prob,class_3_prob
train,1013.0,3,0.33971601724624634,0.15547828376293182,0.5048057436943054
train,1015.0,3,0.3409987688064575,0.1561764031648636,0.5028248429298401
train,1016.0,3,0.34281933307647705,0.15580058097839355,0.5013800859451294
train,1017.0,3,0.3411186635494232,0.1572885513305664,0.501592755317688
train,1018.0,3,0.34111911058425903,0.156741201877594,0.502139687538147
train,1019.0,3,0.34038859605789185,0.1551191508769989,0.5044922232627869
train,1020.0,3,0.344526082277298,0.1540217399597168,0.5014521479606628
train,1021.0,3,0.34187084436416626,0.15607988834381104,0.5020493268966675
train,1022.0,3,0.3392173945903778,0.15626487135887146,0.5045177340507507
train,1024.0,3,0.3385855555534363,0.1544485241174698,0.5069658160209656
train,1025.0,3,0.3405973017215729,0.15444068610668182,0.5049620270729065
train,1026.0,3,0.3416234850883484,0.15512482821941376,0.5032517910003662
train,1027.0,3,0.34329450130462646,0.1566188633441925,0.5000866651535034
train,1029.0,3,0.33942580223083496,0.15630820393562317,0.5042660236358643
train,1030.0,3,0.33998143672943115,0.15659788250923157,0.5034205913543701
train,1031.0,3,0.34338828921318054,0.15625301003456116,0.5003587007522583
train,1032.0,3,0.34298989176750183,0.15693363547325134,0.5000764727592468
train,1033.0,3,0.34153062105178833,0.15778093039989471,0.5006884336471558
train,1034.0,3,0.34219202399253845,0.15490885078907013,0.502899169921875
train,1035.0,3,0.33833247423171997,0.1570311188697815,0.5046364665031433
train,1036.0,3,0.33790022134780884,0.15600496530532837,0.5060948133468628
train,1038.0,3,0.3362487256526947,0.15787819027900696,0.5058730244636536
train,1039.0,3,0.3436558246612549,0.15364697575569153,0.5026971101760864
train,1040.0,3,0.34140363335609436,0.15483175218105316,0.5037645697593689
train,1042.0,3,0.3390306532382965,0.15467703342437744,0.5062922835350037
train,1043.0,3,0.3404844105243683,0.15574723482131958,0.503768265247345
train,1044.0,3,0.3408244848251343,0.1559526026248932,0.5032229423522949
train,1045.0,3,0.34451010823249817,0.1572323441505432,0.49825748801231384
train,1046.0,3,0.3421517610549927,0.15682284533977509,0.5010254383087158
train,1047.0,3,0.34159335494041443,0.15782132744789124,0.5005853176116943
train,1048.0,3,0.34310194849967957,0.1569759100675583,0.49992215633392334
train,1049.0,3,0.34214410185813904,0.15504314005374908,0.5028128027915955
train,1050.0,3,0.34082016348838806,0.1568535566329956,0.5023263096809387
train,1051.0,3,0.3404186964035034,0.1568320393562317,0.5027492046356201
train,1053.0,3,0.3375638425350189,0.15505346655845642,0.5073826909065247
train,1054.0,3,0.34072157740592957,0.1560346484184265,0.5032438635826111
train,1056.0,3,0.34001868963241577,0.15456841886043549,0.5054128766059875
train,1057.0,3,0.34339478611946106,0.15706457197666168,0.4995405972003937
train,1058.0,3,0.3424980044364929,0.1581009030342102,0.49940118193626404
train,1061.0,3,0.3390381336212158,0.15511897206306458,0.5058429837226868
train,1062.0,3,0.34027519822120667,0.1559094786643982,0.503815233707428
train,1063.0,3,0.33954527974128723,0.15518362820148468,0.5052711367607117
train,1064.0,3,0.34003937244415283,0.15645989775657654,0.5035006403923035
train,1065.0,3,0.3418557345867157,0.15726201236248016,0.5008822083473206
train,1066.0,3,0.3414493799209595,0.15683415532112122,0.5017164945602417
train,1067.0,3,0.3399512469768524,0.1569930911064148,0.5030556917190552
train,1068.0,3,0.3428373634815216,0.15688084065914154,0.5002816915512085
train,1069.0,3,0.3415973484516144,0.15552270412445068,0.5028799772262573
train,1070.0,3,0.33960995078086853,0.15407514572143555,0.5063148736953735
train,1071.0,3,0.3426877558231354,0.1543181836605072,0.5029940009117126
train,1072.0,3,0.33753570914268494,0.15789207816123962,0.5045722723007202
train,1073.0,3,0.34270593523979187,0.1560109257698059,0.5012831687927246
train,1074.0,3,0.3409540057182312,0.15460430085659027,0.5044417381286621
train,1075.0,3,0.34400996565818787,0.15548989176750183,0.5005001425743103
train,1076.0,3,0.3442933261394501,0.1545005589723587,0.5012059807777405
train,1077.0,3,0.3412752151489258,0.15552978217601776,0.5031951069831848
train,1078.0,3,0.33948928117752075,0.15835797786712646,0.5021528601646423
train,1079.0,3,0.33847782015800476,0.15323956310749054,0.5082825422286987
train,1080.0,3,0.34061092138290405,0.15663331747055054,0.5027557611465454
train,1081.0,3,0.3409327268600464,0.15709993243217468,0.5019674301147461
train,1082.0,3,0.33881258964538574,0.15659447014331818,0.5045928955078125
train,1083.0,3,0.338553786277771,0.15581530332565308,0.5056309700012207
train,1086.0,3,0.33845841884613037,0.1575380563735962,0.5040034055709839
train,1087.0,3,0.3398311138153076,0.15645283460617065,0.5037161111831665
train,1089.0,3,0.344412624835968,0.1563054770231247,0.4992818236351013
train,1090.0,3,0.3361086845397949,0.15738731622695923,0.5065039992332458
train,1091.0,3,0.3418992757797241,0.1579611748456955,0.5001396536827087
train,1092.0,3,0.3416084945201874,0.15663494169712067,0.5017566084861755
train,1093.0,3,0.34040457010269165,0.1570526361465454,0.5025427341461182
train,1094.0,3,0.3418448865413666,0.1542503535747528,0.5039047002792358
train,1095.0,3,0.3375343978404999,0.15339341759681702,0.5090722441673279
train,1096.0,3,0.34064429998397827,0.1558583825826645,0.5034974217414856
train,1098.0,3,0.3434203863143921,0.1553928703069687,0.501186728477478
train,1099.0,3,0.34347760677337646,0.1580139547586441,0.4985083341598511
train,1100.0,3,0.3421979546546936,0.15487278997898102,0.5029292702674866
train,1101.0,3,0.3444727063179016,0.15392331779003143,0.5016039609909058
train,1102.0,3,0.3372798264026642,0.15698346495628357,0.5057367086410522
train,1103.0,3,0.3408414125442505,0.15547847747802734,0.5036802291870117
train,1104.0,3,0.3423239290714264,0.15677586197853088,0.5009002089500427
train,1105.0,3,0.34251120686531067,0.15702024102210999,0.5004686117172241
train,1107.0,3,0.3414002060890198,0.15780313313007355,0.5007966756820679
train,1108.0,3,0.339074045419693,0.15739737451076508,0.5035285949707031
train,1109.0,3,0.3402588963508606,0.156900554895401,0.5028404593467712
train,1110.0,3,0.3436838984489441,0.15444476902484894,0.5018712878227234
train,1111.0,3,0.3400534987449646,0.15548007190227509,0.5044663548469543
train,1112.0,3,0.3416388928890228,0.15671978890895844,0.5016413331031799
train,1113.0,3,0.339607298374176,0.1542174369096756,0.50617516040802
train,1115.0,3,0.3385773301124573,0.1562976986169815,0.5051249861717224
train,1116.0,3,0.3419889509677887,0.1553558111190796,0.5026551485061646
train,1118.0,3,0.34144407510757446,0.15654583275318146,0.5020101070404053
train,1119.0,3,0.3425390422344208,0.15641148388385773,0.5010494589805603
train,1120.0,3,0.3405204713344574,0.15591923892498016,0.5035601854324341
train,1121.0,3,0.33989226818084717,0.15601995587348938,0.5040878057479858
train,1122.0,3,0.3390052616596222,0.1564154028892517,0.5045793056488037
train,1123.0,3,0.34311947226524353,0.15386784076690674,0.5030126571655273
train,1124.0,3,0.33985552191734314,0.15686281025409698,0.5032817721366882
train,1127.0,3,0.3386147916316986,0.15648934245109558,0.5048959255218506
train,1128.0,3,0.34406253695487976,0.1572147160768509,0.49872273206710815
train,1130.0,3,0.3420511484146118,0.1566847413778305,0.5012640357017517
train,1131.0,3,0.3395194709300995,0.15525954961776733,0.5052209496498108
train,1132.0,3,0.3397613763809204,0.15392208099365234,0.506316602230072
train,1133.0,3,0.341169536113739,0.15600422024726868,0.5028262734413147
train,1134.0,3,0.3423594832420349,0.15629030764102936,0.5013502240180969
train,1135.0,3,0.3438029885292053,0.15765732526779175,0.4985397458076477
train,1136.0,3,0.34044989943504333,0.15442043542861938,0.5051297545433044
train,1137.0,3,0.34111499786376953,0.15561005473136902,0.5032749176025391
train,1138.0,3,0.34404024481773376,0.1554257720708847,0.5005340576171875
train,1139.0,3,0.33945611119270325,0.15524263679981232,0.505301296710968
train,1140.0,3,0.3380517363548279,0.15456721186637878,0.507381021976471
train,1142.0,3,0.34281641244888306,0.1554860770702362,0.5016974806785583
train,1143.0,3,0.33845651149749756,0.1540513038635254,0.507492184638977
train,1146.0,3,0.33721858263015747,0.15442484617233276,0.508356511592865
train,1147.0,3,0.3411726951599121,0.15651696920394897,0.5023103356361389
train,1148.0,3,0.33968985080718994,0.15669289231300354,0.5036172270774841
train,1149.0,3,0.34215837717056274,0.15819180011749268,0.49964991211891174
train,1150.0,3,0.34221774339675903,0.15364064276218414,0.5041415691375732
train,1151.0,3,0.33802318572998047,0.15397955477237701,0.5079972743988037
train,1152.0,3,0.34132710099220276,0.15537728369235992,0.5032956004142761
train,1153.0,3,0.3422536551952362,0.1584908366203308,0.49925559759140015
train,1154.0,3,0.3416416645050049,0.15648989379405975,0.501868486404419
train,1155.0,3,0.3412410020828247,0.1546330451965332,0.5041258931159973
train,1156.0,3,0.3415363132953644,0.15491418540477753,0.5035494565963745
train,1159.0,3,0.33948808908462524,0.1557597666978836,0.5047520995140076
train,1160.0,3,0.34255144000053406,0.15780164301395416,0.49964678287506104
train,1162.0,3,0.34148862957954407,0.15666700899600983,0.5018444061279297
train,1163.0,3,0.33945560455322266,0.15479987859725952,0.505744457244873
train,1164.0,3,0.33721327781677246,0.1538495570421219,0.5089371800422668
train,1165.0,3,0.3443794250488281,0.15469765663146973,0.5009230375289917
train,1166.0,3,0.337592750787735,0.15656869113445282,0.5058385729789734
train,1167.0,3,0.34327855706214905,0.15364478528499603,0.5030766725540161
train,1168.0,3,0.34161457419395447,0.15659765899181366,0.5017878413200378
train,1169.0,3,0.3414715528488159,0.15704374015331268,0.5014846920967102
train,1171.0,3,0.3386295735836029,0.1575865000486374,0.5037839412689209
train,1172.0,3,0.33830496668815613,0.15499809384346008,0.5066969394683838
train,1173.0,3,0.340617299079895,0.15689289569854736,0.5024898052215576
train,1174.0,3,0.3401007354259491,0.15563809871673584,0.5042611956596375
train,1175.0,3,0.33883973956108093,0.15662294626235962,0.5045373439788818
train,1176.0,3,0.3399122357368469,0.15376582741737366,0.5063220262527466
train,1177.0,3,0.34291139245033264,0.15585032105445862,0.5012382864952087
train,1179.0,3,0.34013327956199646,0.1537790596485138,0.506087601184845
train,1180.0,3,0.34156501293182373,0.15674257278442383,0.5016924738883972
train,1181.0,3,0.3368804454803467,0.15597204864025116,0.507147490978241
train,1182.0,3,0.34200870990753174,0.15515589714050293,0.5028355121612549
train,1183.0,3,0.33838072419166565,0.15575583279132843,0.5058634877204895
train,1185.0,3,0.3379954695701599,0.15601737797260284,0.5059872269630432
train,1186.0,3,0.33892199397087097,0.15616101026535034,0.5049170255661011
train,1187.0,3,0.3418007493019104,0.15612347424030304,0.5020759105682373
train,1189.0,3,0.3432059586048126,0.15577474236488342,0.501019299030304
train,1191.0,3,0.3381955623626709,0.1558326631784439,0.5059717297554016
train,1192.0,3,0.33947765827178955,0.15440505743026733,0.5061172246932983
test,11.0,3,0.33880701661109924,0.15562652051448822,0.5055664777755737
test,24.0,3,0.34072616696357727,0.15619726479053497,0.5030764937400818
test,32.0,3,0.34082916378974915,0.15581753849983215,0.5033532977104187
test,45.0,3,0.34123897552490234,0.1560642421245575,0.5026967525482178
test,50.0,3,0.3421180248260498,0.15631864964962006,0.5015633702278137
test,52.0,3,0.3408595323562622,0.15606574714183807,0.5030747652053833
test,55.0,3,0.34030815958976746,0.15617547929286957,0.5035163164138794
test,57.0,3,0.3407336473464966,0.15581221878528595,0.5034540891647339
test,59.0,3,0.3393391966819763,0.15626047551631927,0.5044003129005432
test,60.0,3,0.3407183289527893,0.15574705600738525,0.5035345554351807
test,64.0,3,0.33986201882362366,0.15519137680530548,0.5049465298652649
test,71.0,3,0.34106138348579407,0.1559482216835022,0.5029903650283813
test,77.0,3,0.3409304618835449,0.15567085146903992,0.503398597240448
test,82.0,3,0.33986201882362366,0.15519137680530548,0.5049465298652649
test,84.0,3,0.3409788906574249,0.15510213375091553,0.5039189457893372
test,87.0,3,0.3421596884727478,0.1555069386959076,0.5023333430290222
test,89.0,3,0.3415663242340088,0.15573561191558838,0.5026981234550476
test,97.0,3,0.3425692617893219,0.15562883019447327,0.5018019080162048
test,102.0,3,0.34106138348579407,0.1559482216835022,0.5029903650283813
test,108.0,3,0.3401086926460266,0.15601028501987457,0.5038809180259705
test,110.0,3,0.34070464968681335,0.1552722454071045,0.5040231943130493
test,114.0,3,0.34073930978775024,0.15567372739315033,0.503587007522583
test,129.0,3,0.3408377766609192,0.15575437247753143,0.5034077167510986
test,130.0,3,0.34084683656692505,0.15571987628936768,0.5034332275390625
test,139.0,3,0.3411921262741089,0.15619204938411713,0.502615749835968
test,140.0,3,0.3408425450325012,0.15566949546337128,0.5034878849983215
test,141.0,3,0.3410011827945709,0.155705064535141,0.5032937526702881
test,142.0,3,0.3410011827945709,0.155705064535141,0.5032937526702881
test,156.0,3,0.339744508266449,0.15597869455814362,0.5042768716812134
test,157.0,3,0.339744508266449,0.15597869455814362,0.5042768716812134
test,159.0,3,0.34063997864723206,0.15562868118286133,0.5037314295768738
test,164.0,3,0.3408886790275574,0.15575458109378815,0.5033566355705261
test,169.0,3,0.3401086926460266,0.15601028501987457,0.5038809180259705
test,171.0,3,0.34022343158721924,0.15564599633216858,0.5041306018829346
test,175.0,3,0.34070464968681335,0.1552722454071045,0.5040231943130493
test,193.0,3,0.34215623140335083,0.155685156583786,0.5021585822105408
test,200.0,3,0.34093818068504333,0.1557600200176239,0.503301739692688
test,201.0,3,0.34081587195396423,0.15583035349845886,0.5033537745475769
test,210.0,3,0.34047794342041016,0.15583595633506775,0.5036861300468445
test,211.0,3,0.34093937277793884,0.15579845011234283,0.5032621622085571
test,212.0,3,0.3410309851169586,0.15574419498443604,0.5032248497009277
test,220.0,3,0.34038519859313965,0.15604177117347717,0.5035730004310608
test,222.0,3,0.34104403853416443,0.15550853312015533,0.503447413444519
test,226.0,3,0.34152206778526306,0.1559039056301117,0.50257408618927
test,233.0,3,0.3407169580459595,0.15573827922344208,0.5035448670387268
test,235.0,3,0.34168073534965515,0.15594276785850525,0.5023764967918396
test,242.0,3,0.3413797616958618,0.1554645448923111,0.5031556487083435
test,245.0,3,0.3420438766479492,0.15633925795555115,0.501616895198822
test,246.0,3,0.3411427438259125,0.1558500975370407,0.5030072331428528
test,263.0,3,0.3409256637096405,0.1555626094341278,0.5035117268562317
test,268.0,3,0.34121760725975037,0.1562798023223877,0.5025025606155396
test,273.0,3,0.34103742241859436,0.15588609874248505,0.5030764937400818
test,277.0,3,0.3400534987449646,0.1553960144519806,0.504550576210022
test,280.0,3,0.3402843773365021,0.15591642260551453,0.5037990808486938
test,289.0,3,0.34097158908843994,0.15572087466716766,0.5033075213432312
test,292.0,3,0.340705007314682,0.15550053119659424,0.5037943720817566
test,293.0,3,0.34103742241859436,0.15588609874248505,0.5030764937400818
test,295.0,3,0.341031938791275,0.15572111308574677,0.5032469034194946
test,297.0,3,0.3410838544368744,0.1556887924671173,0.5032272338867188
test,299.0,3,0.34092792868614197,0.15634213387966156,0.5027299523353577
test,309.0,3,0.34084057807922363,0.15593869984149933,0.5032206773757935
test,311.0,3,0.34084567427635193,0.155851811170578,0.5033024549484253
test,312.0,3,0.34084567427635193,0.155851811170578,0.5033024549484253
test,322.0,3,0.34091779589653015,0.15575268864631653,0.5033295750617981
test,324.0,3,0.3428490161895752,0.15477687120437622,0.5023741126060486
test,326.0,3,0.3417803943157196,0.1553681641817093,0.5028514862060547
test,330.0,3,0.3401501178741455,0.15688779950141907,0.5029619932174683
test,331.0,3,0.34106868505477905,0.1558699905872345,0.5030612945556641
test,334.0,3,0.34092792868614197,0.15634213387966156,0.5027299523353577
test,335.0,3,0.3417803943157196,0.1553681641817093,0.5028514862060547
test,336.0,3,0.3417803943157196,0.1553681641817093,0.5028514862060547
test,347.0,3,0.3395575284957886,0.1554213911294937,0.5050210952758789
test,355.0,3,0.33973515033721924,0.15569743514060974,0.5045673251152039
test,358.0,3,0.3408937454223633,0.15573252737522125,0.5033736824989319
test,364.0,3,0.3417568802833557,0.1559847593307495,0.5022583603858948
test,365.0,3,0.34093213081359863,0.15575236082077026,0.5033155679702759
test,370.0,3,0.340880811214447,0.15573887526988983,0.5033802390098572
test,374.0,3,0.3397201895713806,0.15583181381225586,0.5044479370117188
test,379.0,3,0.3408495783805847,0.1557750254869461,0.5033754110336304
test,380.0,3,0.34100469946861267,0.1557299643754959,0.5032652616500854
test,383.0,3,0.34136924147605896,0.15586799383163452,0.5027628540992737
test,385.0,3,0.34136924147605896,0.15586799383163452,0.5027628540992737
test,393.0,3,0.34023362398147583,0.1556219756603241,0.5041443109512329
test,397.0,3,0.34074628353118896,0.15567663311958313,0.5035770535469055
test,401.0,3,0.34072616696357727,0.15619726479053497,0.5030764937400818
test,413.0,3,0.3415663242340088,0.15573561191558838,0.5026981234550476
test,423.0,3,0.341532438993454,0.15536853671073914,0.5030990839004517
test,426.0,3,0.34121760725975037,0.1562798023223877,0.5025025606155396
test,427.0,3,0.34052127599716187,0.15507028996944427,0.5044084787368774
test,428.0,3,0.3407861292362213,0.15574505925178528,0.5034688115119934
test,432.0,3,0.3417803943157196,0.1553681641817093,0.5028514862060547
test,435.0,3,0.3410325348377228,0.15567198395729065,0.5032954812049866
test,444.0,3,0.3408491015434265,0.1558433324098587,0.503307580947876
test,452.0,3,0.3417605757713318,0.15542125701904297,0.5028181672096252
test,456.0,3,0.3408491015434265,0.1558433324098587,0.503307580947876
test,458.0,3,0.340398371219635,0.15459692478179932,0.5050048232078552
test,463.0,3,0.3407958745956421,0.15563690662384033,0.5035672783851624
test,466.0,3,0.33880701661109924,0.15562652051448822,0.5055664777755737
test,470.0,3,0.340398371219635,0.15459692478179932,0.5050048232078552
test,482.0,3,0.340567022562027,0.15516825020313263,0.5042647123336792
test,487.0,3,0.3402903079986572,0.15535622835159302,0.5043534636497498
test,490.0,3,0.3402903079986572,0.15535622835159302,0.5043534636497498
test,495.0,3,0.340206503868103,0.1545570194721222,0.5052364468574524
test,499.0,3,0.34229776263237,0.1562272161245346,0.5014749765396118
test,519.0,3,0.3397457003593445,0.15474741160869598,0.5055069327354431
test,527.0,3,0.3401086926460266,0.15601028501987457,0.5038809180259705
test,528.0,3,0.3405056297779083,0.15590952336788177,0.5035848617553711
test,533.0,3,0.339648962020874,0.15569378435611725,0.5046572089195251
test,537.0,3,0.34088560938835144,0.1557769924402237,0.5033374428749084
test,538.0,3,0.3408104479312897,0.15569278597831726,0.5034968256950378
test,539.0,3,0.340808629989624,0.15567649900913239,0.50351482629776
test,553.0,3,0.3406725227832794,0.15576966106891632,0.5035578608512878
test,554.0,3,0.3405950665473938,0.15587851405143738,0.503526508808136
test,565.0,3,0.3407169580459595,0.15573827922344208,0.5035448670387268
test,566.0,3,0.34168073534965515,0.15594276785850525,0.5023764967918396
test,571.0,3,0.3415108025074005,0.1556725949048996,0.5028166770935059
test,572.0,3,0.340705007314682,0.15550053119659424,0.5037943720817566
test,575.0,3,0.3406725227832794,0.15576966106891632,0.5035578608512878
test,577.0,3,0.3405950665473938,0.15587851405143738,0.503526508808136
test,590.0,3,0.3405950665473938,0.15587851405143738,0.503526508808136
test,593.0,3,0.34234827756881714,0.15549911558628082,0.5021526217460632
test,594.0,3,0.34234827756881714,0.15549911558628082,0.5021526217460632
test,598.0,3,0.3405950665473938,0.15587851405143738,0.503526508808136
test,603.0,3,0.3400181531906128,0.15550100803375244,0.50448077917099
test,607.0,3,0.340120792388916,0.15552662312984467,0.5043525695800781
test,610.0,3,0.3406725227832794,0.15576966106891632,0.5035578608512878
test,622.0,3,0.3415338397026062,0.15527327358722687,0.5031928420066833
test,623.0,3,0.3409992754459381,0.15562114119529724,0.5033795833587646
test,625.0,3,0.3398401141166687,0.15515294671058655,0.5050069689750671
test,626.0,3,0.3400534987449646,0.1553960144519806,0.504550576210022
test,635.0,3,0.3415108025074005,0.1556725949048996,0.5028166770935059
test,639.0,3,0.3406725227832794,0.15576966106891632,0.5035578608512878
test,641.0,3,0.3405950665473938,0.15587851405143738,0.503526508808136
test,648.0,3,0.3411673903465271,0.15623584389686584,0.5025966763496399
test,649.0,3,0.34234827756881714,0.15549911558628082,0.5021526217460632
test,655.0,3,0.3411673903465271,0.15623584389686584,0.5025966763496399
test,657.0,3,0.3402838706970215,0.15513014793395996,0.5045860409736633
test,665.0,3,0.34129616618156433,0.15541677176952362,0.503287136554718
test,671.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,672.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,676.0,3,0.3403884768486023,0.15565544366836548,0.5039560198783875
test,680.0,3,0.3391587734222412,0.15576554834842682,0.5050756931304932
test,683.0,3,0.34025290608406067,0.15547282993793488,0.504274308681488
test,687.0,3,0.3399209976196289,0.15596915781497955,0.5041098594665527
test,693.0,3,0.3410334885120392,0.15581686794757843,0.5031496286392212
test,719.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,721.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,723.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,727.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,728.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,732.0,3,0.3403884768486023,0.15565544366836548,0.5039560198783875
test,736.0,3,0.3403884768486023,0.15565544366836548,0.5039560198783875
test,748.0,3,0.3404996991157532,0.1560385823249817,0.5034617781639099
test,757.0,3,0.3399209976196289,0.15596915781497955,0.5041098594665527
test,758.0,3,0.34154212474823,0.1558140367269516,0.5026438236236572
test,759.0,3,0.3406777083873749,0.15556706488132477,0.5037552118301392
test,761.0,3,0.3395575284957886,0.1554213911294937,0.5050210952758789
test,765.0,3,0.34023362398147583,0.1556219756603241,0.5041443109512329
test,769.0,3,0.34023362398147583,0.1556219756603241,0.5041443109512329
test,785.0,3,0.3415495455265045,0.15473759174346924,0.5037129521369934
test,794.0,3,0.3398657739162445,0.15622735023498535,0.5039069056510925
test,801.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,806.0,3,0.34257689118385315,0.15572631359100342,0.5016968250274658
test,808.0,3,0.3391587734222412,0.15576554834842682,0.5050756931304932
test,812.0,3,0.3399209976196289,0.15596915781497955,0.5041098594665527
test,816.0,3,0.3395575284957886,0.1554213911294937,0.5050210952758789
test,821.0,3,0.34023362398147583,0.1556219756603241,0.5041443109512329
test,825.0,3,0.34023362398147583,0.1556219756603241,0.5041443109512329
test,831.0,3,0.3405134677886963,0.1557045727968216,0.5037819147109985
test,837.0,3,0.3410334885120392,0.15581686794757843,0.5031496286392212
test,838.0,3,0.3403884768486023,0.15565544366836548,0.5039560198783875
test,842.0,3,0.3399209976196289,0.15596915781497955,0.5041098594665527
test,852.0,3,0.3427976071834564,0.15669913589954376,0.5005032420158386
test,855.0,3,0.3427976071834564,0.15669913589954376,0.5005032420158386
test,857.0,3,0.3427976071834564,0.15669913589954376,0.5005032420158386
test,858.0,3,0.3427976071834564,0.15669913589954376,0.5005032420158386
test,864.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,880.0,3,0.3403884768486023,0.15565544366836548,0.5039560198783875
test,890.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,893.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,894.0,3,0.341038316488266,0.1558440923690796,0.503117561340332
test,897.0,3,0.3399209976196289,0.15596915781497955,0.5041098594665527
test,907.0,3,0.34023362398147583,0.1556219756603241,0.5041443109512329
test,909.0,3,0.34023362398147583,0.1556219756603241,0.5041443109512329
test,912.0,3,0.34023362398147583,0.1556219756603241,0.5041443109512329
test,915.0,3,0.3415495455265045,0.15473759174346924,0.5037129521369934
test,916.0,3,0.3415495455265045,0.15473759174346924,0.5037129521369934
test,922.0,3,0.34023362398147583,0.1556219756603241,0.5041443109512329
test,923.0,3,0.34023362398147583,0.1556219756603241,0.5041443109512329
test,928.0,3,0.340682715177536,0.15526613593101501,0.5040510296821594
test,931.0,3,0.3399209976196289,0.15596915781497955,0.5041098594665527
test,935.0,3,0.3395575284957886,0.1554213911294937,0.5050210952758789
test,937.0,3,0.3403884768486023,0.15565544366836548,0.5039560198783875
test,941.0,3,0.3416156768798828,0.15667952597141266,0.5017048120498657
test,953.0,3,0.3407696783542633,0.1557985246181488,0.5034318566322327
test,955.0,3,0.3415471613407135,0.1565600335597992,0.5018928647041321
test,961.0,3,0.34133392572402954,0.15595699846744537,0.5027090311050415
test,975.0,3,0.3399874269962311,0.15514691174030304,0.5048657059669495
test,976.0,3,0.3406921923160553,0.15558990836143494,0.5037178993225098
test,982.0,3,0.34158408641815186,0.15647298097610474,0.501943051815033
test,983.0,3,0.34169986844062805,0.15545500814914703,0.5028451681137085
test,984.0,3,0.34169986844062805,0.15545500814914703,0.5028451681137085
test,996.0,3,0.34087786078453064,0.1561218649148941,0.5030003190040588
test,1001.0,3,0.34207549691200256,0.15522894263267517,0.5026955604553223
test,1002.0,3,0.34207549691200256,0.15522894263267517,0.5026955604553223
test,1003.0,3,0.3409179747104645,0.15586568415164948,0.5032162070274353
test,1007.0,3,0.33964774012565613,0.15588077902793884,0.5044716000556946
test,1011.0,3,0.34208497405052185,0.15565115213394165,0.5022637844085693
test,1014.0,3,0.340789794921875,0.15627501904964447,0.5029351711273193
test,1023.0,3,0.34133392572402954,0.15595699846744537,0.5027090311050415
test,1028.0,3,0.34133392572402954,0.15595699846744537,0.5027090311050415
test,1037.0,3,0.3396517038345337,0.15662696957588196,0.5037213563919067
test,1041.0,3,0.34133392572402954,0.15595699846744537,0.5027090311050415
test,1052.0,3,0.3411279320716858,0.15635214745998383,0.502519965171814
test,1055.0,3,0.3407382071018219,0.15587550401687622,0.5033862590789795
test,1059.0,3,0.34092453122138977,0.15574006736278534,0.5033353567123413
test,1060.0,3,0.34133392572402954,0.15595699846744537,0.5027090311050415
test,1084.0,3,0.34207549691200256,0.15522894263267517,0.5026955604553223
test,1085.0,3,0.3402203917503357,0.15644381940364838,0.5033357739448547
test,1088.0,3,0.3402203917503357,0.15644381940364838,0.5033357739448547
test,1097.0,3,0.33999645709991455,0.15562519431114197,0.5043784379959106
test,1106.0,3,0.34155452251434326,0.15520340204238892,0.5032419562339783
test,1114.0,3,0.34027883410453796,0.1551942676305771,0.5045269131660461
test,1117.0,3,0.3410341143608093,0.15578830242156982,0.5031775236129761
test,1125.0,3,0.34211042523384094,0.15528160333633423,0.5026080012321472
test,1126.0,3,0.3420678377151489,0.15567579865455627,0.5022563934326172
test,1129.0,3,0.34090685844421387,0.1557358354330063,0.5033572912216187
test,1141.0,3,0.3407880961894989,0.15571407973766327,0.5034979581832886
test,1144.0,3,0.3400391638278961,0.1552082896232605,0.5047524571418762
test,1145.0,3,0.3408367335796356,0.1556955873966217,0.5034676790237427
test,1157.0,3,0.34091484546661377,0.15577225387096405,0.503312885761261
test,1158.0,3,0.3409610986709595,0.15581907331943512,0.5032198429107666
test,1161.0,3,0.340890496969223,0.15595263242721558,0.503156840801239
test,1170.0,3,0.3391067385673523,0.15583492815494537,0.505058228969574
test,1178.0,3,0.34102681279182434,0.1558094024658203,0.503163754940033
test,1184.0,3,0.3408305048942566,0.1557905226945877,0.5033791065216064
test,1188.0,3,0.3420678377151489,0.15567579865455627,0.5022563934326172
test,1190.0,3,0.3412165939807892,0.15557098388671875,0.5032123923301697
